trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29
4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500,4397500
4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000
4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500,4402500
4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000,4405000
4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500,4407500
4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000,4410000
4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500,4412500
4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000,4415000
4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500,4417500
4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000,4420000
4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500,4422500
4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000,4425000
4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500,4427500
4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000,4430000
4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500,4432500
4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000,4435000
4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500,4437500
4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000,4440000
4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500,4442500
4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000,4445000
4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500,4447500
4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000,4450000
4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500,4452500
4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000,4455000
4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500,4457500
4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000,4460000
4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500,4462500
4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000,4465000
4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500,4467500
4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000,4470000
4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500,4472500
4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000,4475000
4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500,4477500
4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000,4480000
4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500,4482500
4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000,4485000
4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500,4487500
4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000,4490000
4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500,4492500
4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000,4495000
4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500,4497500
4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000
4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500,4502500
4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000,4505000
4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500,4507500
4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000,4510000
4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500,4512500
4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000,4515000
4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500,4517500
4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000,4520000
4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500,4522500
4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000,4525000
4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500,4527500
4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000,4530000
4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500,4532500
4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000,4535000
4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500,4537500
4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000,4540000
4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500,4542500
4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000,4545000
4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500,4547500
4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000,4550000
4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500,4552500
4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000,4555000
4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500,4557500
4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000,4560000
4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500,4562500
4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000,4565000
4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500,4567500
4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000,4570000
4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500,4572500
4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000,4575000
4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500,4577500
